SMILES,ID,is_active
Cc1ccc(c(c1)C(=O)C2=C(C(=O)N([C@H]2c3ccc(c(c3)Cl)Cl)CCN4CCOCC4)[O-])C,C34944315,0
C[C@H]1Cc2cc(ccc2O1)C(=O)C3=C(C(=O)N([C@H]3c4ccc(c(c4)Cl)Cl)CCOC)[O-],C35002350,0
Cc1c(sc(n1)N2[C@@H](C(=C(C2=O)[O-])C(=O)/C=C/c3ccccc3)c4ccc(cc4)Cl)C(=O)C,C35420893,0
Cc1c(sc(n1)N2[C@@H](C(=C(C2=O)[O-])C(=O)/C=C/c3ccccc3)c4ccccc4F)C(=O)C,C35420971,0
CCc1ccc(cc1)N2[C@H](SCC2=O)c3ccc(cc3)[N-]S(=O)(=O)c4cccc5c4nccc5,C35563146,0
c1ccc(cc1)S(=O)(=O)[N-]c2cc(ccc2Cl)N3CCCN(C3=O)Cc4cccc(c4)Cl,C35917367,0
Cc1cccc(n1)N2[C@@H](C(=C(C2=O)[O-])C(=O)c3cccs3)c4cccc(c4)Oc5ccccc5,C09007850,0
c1cc(cc(c1)[N-]S(=O)(=O)c2ccc(cc2)C(F)(F)F)c3ccc(nn3)N4CCCCCC4,C15941568,0
c1ccc(c(c1)/C=N/Nc2ccc(cc2[N+](=O)[O-])S(=O)(=O)[N-]c3ccc(cc3)Cl)OCC(=O)[O-],C12562593,0
Cc1c(c(=O)n(c(c1C(=O)COc2ccc(cc2)Br)[O-])Cc3ccccc3Cl)C#N,C38625958,0
Cc1ccc(cc1)c2nnc(n2CC(=O)N(C)Cc3cc(ccc3OC)Br)[S-],C17957790,0
c1ccc(c(c1)c2csc(n2)/N=C(/C(=C/c3ccc(o3)c4ccc(cc4)C(=O)[O-])/C#N)\[O-])Cl,C13458057,0
c1ccc(c(c1)[C@@H]2C(=C(C(=O)N2c3cc(ccc3Cl)C(=O)[O-])[O-])C(=O)c4ccco4)C(=O)[O-],C13214865,0
CCc1nnc(s1)N2[C@H](C(=C(C2=O)[O-])C(=O)c3ccc(cc3)F)c4ccc(cc4)C(C)(C)C,C39849298,0
CCSc1nnc(s1)N2[C@H](C(=C(C2=O)[O-])C(=O)c3cccs3)c4ccc(cc4)Cl,C39999393,0
CCSc1nnc(s1)N2[C@H](C(=C(C2=O)[O-])C(=O)c3cccs3)c4ccc(c(c4)Cl)Cl,C39999403,0
CCSc1nnc(s1)N2[C@H](C(=C(C2=O)[O-])C(=O)c3ccc(cc3)C)c4cccc(c4)Cl,C39999809,0
Cc1c\2c(oc1C(=O)N(C)c3ccccc3)CCC/C2=N\N=C(\C(C(C(F)(F)F)(F)F)(F)F)/[O-],C40823259,0
c1ccc2c(c1)nc(c(n2)[N-]S(=O)(=O)c3ccc(cc3)Cl)Nc4ccc(c(c4)C(=O)[O-])O,C20841615,0
c1ccc(cc1)CCN2C(=O)/C(=C/c3ccc4c(c3)CCN4Cc5ccccc5Cl)/C(=NC2=O)[O-],C02366036,0
Cc1cc(c(c(=O)n1Cc2ccccn2)[C@@H](c3ccccc3)N4CCN(CC4)c5ccc(cc5)F)[O-],C16993750,0
Cc1cc(c(c(=O)n1Cc2ccccn2)[C@H](c3ccccc3)N4CCN(CC4)c5ccc(cc5)F)[O-],C16993747,0
Cc1cc(c(c(=O)n1Cc2ccccn2)[C@H](c3ccc(cc3)F)N4CCN(CC4)c5ccccc5)[O-],C16993701,0
Cc1ccc(cc1)[C@H](c2c(cc(n(c2=O)Cc3ccccn3)C)[O-])N4CCN(CC4)c5ccccc5,C17041123,0
c1ccc(cc1)Cn2cc(c3c2cccc3)/C=C/4\C(=O)N=C(N(C4=O)CCc5ccc(cc5)F)[O-],C01816109,0
CS(=O)(=O)c1ccc(cc1)S(=O)(=O)[N-]c2cc(ccc2N3CCCCC3)C(F)(F)F,C58611728,0
c1ccc(cc1)C(c2ccccc2)N3c4ccccc4/C(=N/[N-]S(=O)(=O)c5ccccc5)/C3=O,C59156584,0
CCO/C(=C/1\C(=O)/C(=C/c2ccc(c(c2)Br)OC)/S\C1=N/c3ccc(cc3)OC)/[O-],C59437177,0
CCOc1cccc(c1)N2C(=O)/C(=C\c3ccc(c(c3)Br)O/C=C/C)/C(=NC2=S)[O-],C59565404,0
Cc1ccc(cc1)N2C(=O)[C@@](C(=O)N=C2[O-])(CCc3ccncc3)Cc4cccc(c4Cl)Cl,C08683482,0
CC[C@@H](C)c1ccc(cc1)N2C(=O)/C(=C/c3cccn3Cc4ccc(cc4)Cl)/C(=O)N=C2[O-],C08914205,0
Cc1ccc(cc1)[C@H]2C(=C(C(=O)N2Cc3ccc(cc3)OC)[O-])S(=O)(=O)c4ccc(cc4)Cl,C64558540,0
COc1ccccc1CN2[C@H](C(=C(C2=O)[O-])S(=O)(=O)c3ccc(cc3)Cl)c4ccc(cc4)F,C64558544,0
Cc1ccc(o1)[C@H]2C3=C(C[C@H](CC3=NC(=C2C(=O)OC[C@@H]4CCCO4)C)c5ccc(cc5)F)[O-],C04014621,0
c1ccc(cc1)c2c(cn(n2)c3ccccc3)/C=C/4\C(=O)N(C(=S)S4)CCCCCC(=O)[O-],C02276818,0
COCCCn1c(=O)c2ccc(cc2nc1SCc3ccccc3C(F)(F)F)C(=O)[O-],C13048085,0
c1ccc(c(c1)COc2cccc(c2)/C=C/3\C(=O)N(C(=S)S3)CCCCC(=O)[O-])Cl,C13186957,0
c1ccc(c(c1)COc2cccc(c2)/C=C/3\C(=O)N(C(=S)S3)CCCC(=O)[O-])Cl,C13186989,0
Cc1c(c(n(n1)Cc2ccc(cc2)F)Cl)/C=C\3/C(=O)N(C(=S)S3)CCCCCC(=O)[O-],C13262431,0
Cc1ccc(cc1C)c2c(cn(n2)c3ccccc3)/C=C\4/C(=O)N(C(=S)S4)CCCCC(=O)[O-],C13264723,0
CCOc1cc(cc(c1OCC)Br)/C=C\2/C(=O)N(C(=S)S2)CCCCC(=O)[O-],C13343301,0
c1ccc(cc1)n2cc(c(n2)c3cccs3)/C=C/C(=O)c4ccc(cc4)OCC(=O)[O-],C13344143,0
Cc1c(c(n(n1)Cc2ccccc2Cl)C)/C=C/C(=O)c3ccc(cc3)OCC(=O)[O-],C13345224,0
Cc1c(c(n(n1)Cc2ccc(cc2)F)Cl)/C=C/C(=O)c3cccc(c3)OCC(=O)[O-],C13357761,0
Cc1cc(ccc1OCC(C)C)C(=O)C2=C(C(=O)N([C@H]2c3ccc(cc3)F)CCCOC)[O-],C13570886,0
CCCN(CCC)C(=O)c1ccc(c(c1)S(=O)(=O)[N-]c2ccc(cc2)F)Cl,C21221117,0
c1ccc(c(c1)C(=O)OCC(=O)c2ccc(cc2)F)[N-]S(=O)(=O)c3ccc(cc3)F,C21331975,0
CCOc1cc(ccc1OCCOc2ccc(cc2OC)CC=C)/C=C\3/C(=NC(=S)S3)[O-],C22229091,0
CN(CCOc1ccccc1F)C(=O)c2ccc(c(c2)[N-]S(=O)(=O)c3ccc(cc3)F)Cl,C24499667,0
CCCOc1cccc(c1)[C@H]2C(=C(C(=O)N2Cc3cccnc3)[O-])C(=O)c4ccc(cc4)C,C08857867,0
c1ccc(cc1)OCCOCCOc2ccc(cc2/C=C/3\C(=NC(=S)S3)[O-])Br,C27531770,0
CCCCOc1cccc(c1)[C@H]2C(=C(C(=O)N2Cc3ccncc3)[O-])C(=O)c4cccs4,C33375766,0
CCCOc1cccc(c1)C(=O)C2=C(C(=O)N([C@@H]2c3ccc(cc3)C)Cc4ccco4)[O-],C33423599,0
CCCCOc1cccc(c1)C(=O)C2=C(C(=O)N([C@H]2c3ccc(cc3)Cl)Cc4ccncc4)[O-],C33458454,0
CCCCCOc1cccc(c1)[C@@H]2C(=C(C(=O)N2Cc3cccnc3)[O-])C(=O)c4cccs4,C33489043,0
Cc1ccc(cc1F)C(=O)C2=C(C(=O)N([C@H]2c3ccc(cc3)OCC=C)Cc4ccco4)[O-],C09472368,0
CCCOc1cccc(c1)[C@H]2C(=C(C(=O)N2Cc3ccco3)[O-])C(=O)c4ccc(cc4)F,C04019614,0
CCCCOc1cccc(c1)[C@@H]2C(=C(C(=O)N2Cc3ccncc3)[O-])C(=O)c4ccc(cc4)F,C35282150,0
C=CCOc1ccc(cc1)C(=O)C2=C(C(=O)N([C@@H]2c3cccc(c3)Cl)Cc4ccco4)[O-],C09969608,0
C=CCOc1cccc(c1)[C@@H]2C(=C(C(=O)N2c3nccs3)[O-])C(=O)/C=C/c4ccccc4,C35420837,0
CCCCOc1cccc(c1)[C@@H]2C(=C(C(=O)N2CCCOC)[O-])C(=O)/C=C/c3ccccc3,C35443379,0
c1ccc(cc1)/C=C/C(=O)C2=C(C(=O)N([C@H]2c3ccc(c(c3)Cl)Cl)CCCN4CCOCC4)[O-],C35443651,0
C=CCOc1ccc(cc1)[C@@H]2C(=C(C(=O)N2Cc3ccco3)[O-])C(=O)c4ccc(cc4)Br,C35520158,0
CC(C)([C@@H]1OC[C@@H]([C@@H](O1)c2cccnc2)C/C=C\CCC(=O)[O-])Sc3ccccc3C#N,C36242456,0
COCCCN1[C@H](C(=C(C1=O)[O-])C(=O)c2ccc(cc2)OCC=C)c3ccc(c(c3)Cl)Cl,C16731700,0
COC(=O)c1ccc(cc1)[C@@H]2C(=C(C(=O)N2Cc3ccccc3)[O-])C(=O)/C=C/c4ccccc4,C38203940,0
Cc1cc(ccc1OCC=C)C(=O)C2=C(C(=O)N([C@@H]2c3ccc(cc3)Cl)Cc4cccnc4)[O-],C02502083,0
CCCCSC1=NC(=O)[C@H]2[C@H](/C(=C(\[O-])/OCC=C)/C(=NC2=N1)C)c3ccc(cc3)F,C39380096,0
Cc1c(sc(n1)Sc2ccccc2)C(=O)C3=C(C(=O)N([C@@H]3c4ccccc4F)CCCOC)[O-],C39991567,0
c1ccc(c(c1)COc2cccc(c2)/C=C\3/C(=O)N(C(=S)S3)CCCCCC(=O)[O-])F,C40006458,0
C=CCN1[C@H](C(=C(C1=O)[O-])C(=O)c2ccc(cc2)Br)c3cccc(c3)OCC=C,C40026027,0
CCOc1ccccc1[C@H]2C(=C(C(=O)N2CC=C)[O-])C(=O)c3ccc(c(c3)C)OCC,C40027179,0
CCCOc1ccc(cc1C)C(=O)C2=C(C(=O)N([C@H]2c3ccc(cc3)O)CC=C)[O-],C40027255,0
CCCOc1ccc(cc1C)C(=O)C2=C(C(=O)N([C@H]2c3ccc(cc3)OC)CC=C)[O-],C40027299,0
C=CCN1[C@H](C(=C(C1=O)[O-])C(=O)c2ccc(cc2)OCC=C)c3c(cccc3Cl)F,C40028829,0
CCCOc1cccc(c1)C(=O)C2=C(C(=O)N([C@H]2c3ccccc3OCC=C)CC=C)[O-],C40029607,0
C=CCN1[C@H](C(=C(C1=O)[O-])C(=O)c2cccc(c2)OCC=C)c3ccc(cc3)Cl,C40029791,0
C=CCN1[C@H](C(=C(C1=O)[O-])C(=O)c2ccc(cc2)OCc3ccccc3Cl)c4ccco4,C40030609,0
c1cc(cc(c1)OC[C@H]2CCCO2)[N-]S(=O)(=O)c3cccc(c3)OC(F)(F)F,C40062883,0
CCCCN1[C@H](C(=C(C1=O)[O-])C(=O)c2ccc(c(c2)C)OCC=C)c3ccc(o3)C,C40092493,0
CN(CCOc1ccc(cc1)Cl)C(=O)c2ccccc2[N-]S(=O)(=O)c3ccc(cc3)F,C32194916,0
CCCn1cc(c(n1)C)C[N-]C(=NC(=O)c2ccccc2C)Nc3cccc(c3)F,C32973042,0
CCCn1c2ccc(cc2nc1SC/C(=C(\c3nc(cs3)C)/C(=O)OCC)/[O-])Cl,C58680739,0
CC(C)COc1ccc(cc1)/C=N/c2ccc(cc2)S(=O)(=O)[N-]c3nccs3,C19945761,0
CCCCOc1ccc(cc1OC)/C=C\2/C(=O)N(C(=S)S2)c3ccc(c(c3)C(=O)[O-])C,C12275215,0
Cc1ccc(c(c1)CSc2nc3cc(ccc3c(=O)n2CCCOC)C(=O)[O-])C,C13048027,0
CCN(CC)S(=O)(=O)c1ccc(c(c1)C(=O)[O-])N(C)Cc2ccc(s2)Cl,C13091004,0
c1ccc(c(c1)OCCSc2nc3cc(ccc3c(=O)n2CCC(=O)[O-])Cl)Cl,C13207022,0
c1cc(ccc1OCCSc2nc3cc(ccc3c(=O)n2CCC(=O)[O-])Cl)Cl,C13207024,0
c1ccc2c(c1)c(=O)n(c(n2)SCCOc3cccc(c3)Br)CCC(=O)[O-],C13221250,0
CCCOc1c(cc(cc1Br)/C=C\2/C(=O)N(C(=S)S2)CCCCC(=O)[O-])OC,C13343303,0
CCCOc1c(cccc1OCC)/C=C\2/C(=O)N(C(=S)S2)c3ccc(cc3)C(=O)[O-],C13357089,0
Cc1ccccc1c2c(cn(n2)c3ccccc3)/C=C\4/C(=O)N(C(=S)S4)CCCCCC(=O)[O-],C13362732,0
Cc1ccc(cc1)c2c(cn(n2)c3ccc(cc3)F)/C=C\4/C(=O)N(C(=S)S4)CCCCC(=O)[O-],C13362820,0
Cc1cc(c(n1CCc2ccc(cc2)Cl)C)C(=O)CSc3nc(cs3)CC(=O)[O-],C13415465,0
CCCCOc1ccc(c(c1)C)C(=O)C2=C(C(=O)N([C@H]2c3cccs3)Cc4cccnc4)[O-],C09086111,0
Cc1ccc(cc1C)OCCOCCOc2ccccc2/C=C\3/C(=NC(=S)S3)[O-],C20394928,0
CCCN(CCC)C(=O)c1ccc(c(c1)[N-]S(=O)(=O)c2ccc(cc2)F)Cl,C21221329,0
Cc1cccc(c1)OCCN(C)C(=O)c2ccccc2[N-]S(=O)(=O)c3ccc(cc3)Cl,C23180324,0
c1cc(ccc1c2ccc(o2)/C=C\3/C(=O)N(C(=S)S3)CCCCCC(=O)[O-])Cl,C02276792,0
CCCOc1cccc(c1)C(=O)C2=C(C(=O)N([C@H]2c3cccc(c3)Cl)Cc4cccnc4)[O-],C33408571,0
CCCOc1cccc(c1)C(=O)C2=C(C(=O)N([C@@H]2c3ccc(cc3)F)Cc4ccco4)[O-],C33423677,0
Cc1cc(ccc1OC)C(=O)C2=C(C(=O)N([C@@H]2c3ccc(cc3)Br)CCCOC)[O-],C09019063,0
CCOc1ccc(cc1)C(=O)C2=C(C(=O)N([C@@H]2c3ccc(c(c3)Cl)Cl)CCCOC)[O-],C12311280,0
CCCCOc1ccc(c(c1)C)C(=O)C2=C(C(=O)N([C@@H]2c3ccc(cc3)F)Cc4cccnc4)[O-],C09085844,0
CCCOc1ccc(cc1)[C@@H]2C(=C(C(=O)N2Cc3cccnc3)[O-])C(=O)c4ccc(c(c4)F)C,C16731101,0
CCCCOc1cccc(c1)[C@H]2C(=C(C(=O)N2Cc3ccncc3)[O-])C(=O)c4ccc(cc4)F,C35282154,0
CC(C)([C@H]1OC[C@@H]([C@@H](O1)c2cccnc2)C/C=C\CCC(=O)[O-])Oc3ccccc3SC,C36242309,0
CC(C)([C@H]1OC[C@H]([C@@H](O1)c2cccnc2)C/C=C\CCC(=O)[O-])Oc3ccccc3SC,C36242315,0
CC(C)([C@H]1OC[C@@H]([C@@H](O1)c2cccnc2)C/C=C\CCC(=O)[O-])Sc3ccccc3C#N,C36242458,0
Cc1ccc(cc1)OC(C)(C)[C@H]2OC[C@@H]([C@@H](O2)c3cccnc3)C/C=C\CCC(=O)[O-],C36242589,0
CC(C)(Cc1ccc(cc1C#N)F)[C@H]2OC[C@@H]([C@@H](O2)c3cccnc3)C/C=C\CCC(=O)[O-],C36242606,0
COCCN1[C@H](C(=C(C1=O)[O-])C(=O)c2ccc(cc2)OCC=C)c3cccc(c3)Br,C39827123,0
CCN(CC)c1ccc(cc1)[C@@H]2C(=C(C(=O)N2CC=C)[O-])C(=O)c3ccc(cc3)Cl,C40025936,0
CCCOc1ccc(cc1C)C(=O)C2=C(C(=O)N([C@@H]2c3ccc(cc3)F)CC=C)[O-],C40027248,0
CCOc1ccc(cc1)[C@@H]2C(=C(C(=O)N2CC=C)[O-])C(=O)c3ccc(c(c3)C)OCC=C,C40027422,0
Cc1ccsc1[C@@H]2C(=C(C(=O)N2CC=C)[O-])C(=O)c3ccc(c(c3)C)OCC=C,C40027520,0
C=CCN1[C@H](C(=C(C1=O)[O-])C(=O)c2ccc(cc2)OCC=C)c3cccc(c3)OCC=C,C40028767,0
C=CCN1[C@@H](C(=C(C1=O)[O-])C(=O)c2ccc(cc2)OCC=C)c3c(cccc3Cl)F,C40028828,0
CCCOc1ccccc1[C@@H]2C(=C(C(=O)N2CC=C)[O-])C(=O)c3ccc(c(c3)F)C,C40029002,0
CCCCOc1cccc(c1)C(=O)C2=C(C(=O)N([C@@H]2c3ccc(cc3)O)CC=C)[O-],C40029642,0
C=CCN1[C@@H](C(=C(C1=O)[O-])C(=O)c2cccc(c2)OCC=C)c3c(cccc3Cl)F,C40029930,0
C=CCN1[C@@H](C(=C(C1=O)[O-])C(=O)c2cccc(c2)OCc3ccccc3Cl)c4ccncc4,C40030180,0
C=CCN1[C@@H](C(=C(C1=O)[O-])C(=O)c2cccc(c2)OCc3ccc(cc3)Cl)c4ccncc4,C40030274,0
C=CCN1[C@@H](C(=C(C1=O)[O-])C(=O)c2ccc(cc2)OCc3ccccc3Cl)c4ccncc4,C40030647,0
c1cc(cc(c1)OC[C@@H]2CCCO2)[N-]S(=O)(=O)c3cccc(c3)OC(F)(F)F,C40062881,0
CCCCN1[C@@H](C(=C(C1=O)[O-])C(=O)c2ccc(c(c2)C)OCCC)c3ccc(o3)C,C40091858,0
CCCCN1[C@@H](C(=C(C1=O)[O-])C(=O)c2cccc(c2)OCc3ccc(cc3)F)c4ccncc4,C40109522,0
CCCCOc1ccc(cc1C)C(=O)C2=C(C(=O)N[C@H]2c3ccccc3OCC)[O-],C40124107,0
Cc1c(c(=O)n(c(c1C(=O)[C@H]2[C@@H](C2(C)C)C=C(Cl)Cl)[O-])CCCOC(C)C)C#N,C40523288,0
Cc1cc(c(cc1C)COc2ccc(cc2OC)/C=C/3\C(=O)N(C(=S)S3)CCCC(=O)[O-])C,C40938398,0
CCOc1ccc(cc1OCC)CCN2C(=O)/C(=C\c3c[nH]c4c3cccc4)/N=C2[S-],C44599104,0
c1ccc(cc1)SCCN2CCN(CC2)C(=O)c3ccc(cc3)S(=O)(=O)[N-]c4ccccc4F,C46862202,0
CCCOC(=O)c1ccc(cc1)[N-]S(=O)(=O)c2ccc(c(c2)Br)OC,C28940452,0
Cn1c2ccccc2nc1/C=C/3\C(=O)N(C(=S)S3)CCCCCCCCCCC(=O)[O-],C08869976,0
c1cc(sc1)c2nnc(n2CCC(=O)[O-])SCCOc3ccc(cc3Br)Cl,C13193335,0
CC(C)(C)N(Cc1ccc(cc1)OCC=C)S(=O)(=O)c2ccc(c(c2)C(=O)[O-])Br,C13250046,0
COC(=O)c1ccc(cc1)/C=C\2/C(=O)N(C(=S)S2)CCCCCCCCCC(=O)[O-],C16926509,0
Cn1cc(c2c1cccc2)/C=C\3/C(=O)N(C(=S)S3)CCCCCCCCCC(=O)[O-],C16926576,0
Cc1ccccc1OCCOCCOc2ccc(cc2/C=C\3/C(=NC(=S)S3)[O-])Br,C20419043,0
c1cc(sc1)S(=O)(=O)[N-]c2cc(cc(c2)OCC(F)(F)F)OCC(C(F)F)(F)F,C20479879,0
COc1cc(cc(c1OCCOc2ccccc2CC=C)Cl)/C=C\3/C(=NC(=S)S3)[O-],C27527897,0
CC(C)CC(=O)c1ccc(c(c1[O-])Br)OCCCCSc2ccncc2,C28365214,0
Cc1ccc(c(c1)c2c(cn(n2)c3ccccc3)/C=C/4\C(=O)N(C(=S)S4)CCCCCC(=O)[O-])C,C33352568,0
CCCOc1cccc(c1)C(=O)C2=C(C(=O)N([C@@H]2c3ccc(cc3)C(C)(C)C)Cc4cccnc4)[O-],C33407340,0
CCCOc1cccc(c1)C(=O)C2=C(C(=O)N([C@@H]2c3ccc(cc3)C(C)(C)C)Cc4ccncc4)[O-],C33452619,0
CCCCOc1ccc(c(c1)C)C(=O)C2=C(C(=O)N([C@H]2c3ccc(cc3)Cl)Cc4cccnc4)[O-],C09370801,0
Cc1c(cc(n1CCC2=CCCCC2)c3csc(n3)COc4ccc(cc4)OC)C(=O)[O-],C33597785,0
Cc1cc(ccc1C(=O)C2=C(C(=O)N([C@H]2c3cccc(c3)Br)CCCOC)[O-])OCC(C)C,C16713760,0
Cc1cc(ccc1C(=O)C2=C(C(=O)N([C@@H]2c3cccc(c3)Br)CCCOC)[O-])OCC(C)C,C16713762,0
C=CCOc1cccc(c1)[C@H]2C(=C(C(=O)N2Cc3ccccc3)[O-])C(=O)/C=C/c4ccccc4,C35444637,0
Cc1ccc(cc1)[C@H]2C(=C(C(=O)N2CCOC)[O-])C(=O)c3ccc(cc3)OCc4ccccc4C,C35445255,0
Cc1ccccc1COc2ccc(cc2)C(=O)C3=C(C(=O)N([C@@H]3c4cccc(c4)Cl)CCOC)[O-],C35445630,0
CCCCOc1ccc(c(c1)C)C(=O)C2=C(C(=O)N([C@H]2c3ccc(cc3)C)Cc4cccnc4)[O-],C16713720,0
CC(C)COc1ccc(cc1)C(=O)C2=C(C(=O)N([C@@H]2c3ccc(cc3)Br)CCCOC)[O-],C39827410,0
CCc1ccc(cc1)[C@@H]2C(=C(C(=O)N2CCCOC)[O-])C(=O)c3c(nc(s3)Sc4ccccc4)C,C39991552,0
C=CCOc1ccccc1/C=C(\C#N)/C(=N/c2nnc(s2)SCc3ccccc3)/[O-],C39997204,0
CCCCOc1ccc(cc1OC)[C@H]2C(=C(C(=O)N2CC=C)[O-])C(=O)c3ccc(cc3)Cl,C40025869,0
CCCOc1ccc(cc1C)C(=O)C2=C(C(=O)N([C@H]2c3ccc(cc3)OCC=C)CC=C)[O-],C40027285,0
CCCOc1ccc(cc1C)C(=O)C2=C(C(=O)N([C@H]2c3ccccc3OCC=C)CC=C)[O-],C40027383,0
CCCOc1ccc(cc1C)C(=O)C2=C(C(=O)N([C@H]2c3ccc(cc3)SC)CC=C)[O-],C40027393,0
CCCOc1cccc(c1)[C@@H]2C(=C(C(=O)N2CC=C)[O-])C(=O)c3ccc(c(c3)C)OCC=C,C40027472,0
CCN(CC)c1ccc(cc1)[C@H]2C(=C(C(=O)N2CC=C)[O-])C(=O)c3ccc(c(c3)C)OCC=C,C40027525,0
Cc1cc(ccc1OCC=C)C(=O)C2=C(C(=O)N([C@@H]2c3ccccc3OCC=C)CC=C)[O-],C40027546,0
CCCCOc1ccc(cc1C)C(=O)C2=C(C(=O)N([C@H]2c3ccc(cc3)N(C)C)CC=C)[O-],C40027675,0
CCOc1cccc(c1)[C@@H]2C(=C(C(=O)N2CC=C)[O-])C(=O)c3ccc(c(c3)C)OCC(C)C,C40027798,0
Cc1cc(ccc1OCC(C)C)C(=O)C2=C(C(=O)N([C@@H]2c3ccccc3OCC=C)CC=C)[O-],C40027866,0
Cc1cc(ccc1OCC(C)C)C(=O)C2=C(C(=O)N([C@@H]2c3ccc(cc3)SC)CC=C)[O-],C40027876,0
Cc1cc(ccc1OCC(C)C)C(=O)C2=C(C(=O)N([C@H]2c3ccc(cc3)SC)CC=C)[O-],C40027877,0
CCOc1cccc(c1)C(=O)C2=C(C(=O)N([C@@H]2c3cccc(c3)Oc4ccccc4)CC=C)[O-],C40029214,0
CCOc1cccc(c1)C(=O)C2=C(C(=O)N([C@H]2c3cccc(c3)Oc4ccccc4)CC=C)[O-],C40029215,0
CSc1ccc(cc1)[C@H]2C(=C(C(=O)N2CC=C)[O-])C(=O)c3cccc(c3)OCc4ccc(cc4)F,C40030521,0
CCCCOc1ccc(cc1C)C(=O)C2=C(C(=O)N([C@H]2c3ccc(c(c3)Cl)Cl)CCCO)[O-],C40052190,0
CCCCOc1ccc(cc1C)C(=O)C2=C(C(=O)N([C@@H]2c3ccc(cc3Cl)Cl)CCCO)[O-],C40052380,0
CCCCOc1ccc(cc1C)C(=O)C2=C(C(=O)N([C@@H]2c3cccc4c3cccc4)CCCO)[O-],C40052408,0
Cc1cc(ccc1OCC(C)C)C(=O)C2=C(C(=O)N([C@H]2c3ccc(cc3)C(C)C)CCCO)[O-],C40052684,0
CCCCOc1cccc(c1)C(=O)C2=C(C(=O)N([C@@H]2c3c(cccc3Cl)Cl)CCCO)[O-],C40054462,0
CCCCN1[C@@H](C(=C(C1=O)[O-])C(=O)c2ccc(c(c2)C)OCC=C)c3ccc(cc3)N(C)C,C40092475,0
CCCCN1[C@@H](C(=C(C1=O)[O-])C(=O)c2ccc(c(c2)C)OCCCC)c3ccc(cc3)O,C40092940,0
CCCCN1[C@@H](C(=C(C1=O)[O-])C(=O)c2cccc(c2)OCC=C)c3c(cccc3Cl)F,C40102478,0
CCCCN1[C@@H](C(=C(C1=O)[O-])C(=O)c2cccc(c2)OCc3ccc(cc3)F)c4ccc(o4)C,C40109512,0
Cc1cc(cc(c1OCC(C)C)C)C(=O)C2=C(C(=O)N[C@H]2c3ccccc3OCC=C)[O-],C40124309,0
C=CCOc1cccc(c1)[C@@H]2C(=C(C(=O)N2)[O-])C(=O)c3cccc(c3)OCc4ccc(cc4)Cl,C40126570,0
CCCS(=O)(=O)[N-]c1cccc(c1C)NC(=O)CCCCOc2cc(ccc2C)C,C60102641,0
CCOC(=O)c1c(csc1NC(=O)CCC(=O)[O-])c2ccc(cc2C)C,C03634539,0
C=CCOc1ccccc1/C=C\2/C(=O)N(C(=S)S2)CCCCCC(=O)[O-],C02700524,0
CC[C@H](C)[C@H](C(=O)[O-])N1C(=O)/C(=C/c2ccccc2OCC=C)/SC1=S,C05373765,0
CC[C@H](C)[C@H](C(=O)[O-])N1C(=O)/C(=C/c2ccc(cc2)OCC=C)/SC1=S,C05373791,0
CCCc1nnc(n1CC(=O)[O-])SCCOc2cccc(c2)Br,C13202486,0
CCCc1nnc(n1CC(=O)[O-])SCc2csc(n2)c3cccs3,C13203067,0
c1ccc(cc1)OCCSc2nnc(n2CC(=O)[O-])c3cccs3,C13203324,0
Cc1cc(c(n1c2ccccc2)C)/C=C/3\C(=O)N(C(=S)S3)CCCCCC(=O)[O-],C03175244,0
C=CCn1c2ccccc2nc1SCC(=O)Nc3ccc(cc3)CC(=O)[O-],C13244422,0
CCCOc1ccc(cc1/C=C\2/C(=O)N(C(=S)S2)CCCC(=O)[O-])Br,C13362900,0
Cc1cc(c(n1Cc2ccccc2)C)C(=O)CSc3nc(cs3)CC(=O)[O-],C13415972,0
CCOC(=O)c1c(csc1NC(=O)CCC(=O)[O-])c2ccc(cc2)Br,C02322624,0
Cc1cc(ccc1OC)C(=O)C2=C(C(=O)N([C@H]2c3ccc(cc3)F)CCCOC)[O-],C06812876,0
Cc1cc(ccc1OC)C(=O)C2=C(C(=O)N([C@@H]2c3ccc(cc3)F)CCCOC)[O-],C18010492,0
CCOc1ccc(cc1)C(=O)C2=C(C(=O)N([C@@H]2c3ccc(cc3)C)CCOC)[O-],C06784001,0
CC(C)c1ccc(cc1)[C@H]2C(=C(C(=O)N2CCCOC)[O-])C(=O)c3ccco3,C06782330,0
CCO[P@@](=O)(C)C(C(F)(F)F)(C(F)(F)F)[N-]S(=O)(=O)c1ccc(cc1)Cl,C20175429,0
CCCOc1ccc(cc1)[C@@H]2C(=C(C(=O)N2Cc3cccnc3)[O-])C(=O)c4cccs4,C09069183,0
CCN(CC)C(=O)COc1cccc(c1)[N-]S(=O)(=O)c2cc(ccc2F)F,C32628338,0
CC(C)(C)c1ccc(cc1)[C@H]2C(=C(C(=O)N2CCCOC)[O-])C(=O)c3ccncc3,C33757982,0
CCOc1cccc(c1)C(=O)C2=C(C(=O)N([C@H]2c3ccc(cc3)C)CCOC)[O-],C06380937,0
C=CCOc1ccc(cc1)[C@H]2C(=C(C(=O)N2C[C@@H]3CCCO3)[O-])C(=O)c4cccs4,C35279114,0
